codigo_ibge,municipio,ano,produtividade_ton_ha_ibge,previsao
3545803,Santa Bárbara d'Oeste (SP),2001,75.0,77.46858491556291
3545803,Santa Bárbara d'Oeste (SP),2002,76.171,76.5517560777882
3545803,Santa Bárbara d'Oeste (SP),2003,75.0,77.03611782001316
3545803,Santa Bárbara d'Oeste (SP),2004,75.0,77.99840381739973
3545803,Santa Bárbara d'Oeste (SP),2005,75.666,75.8516239234965
3545803,Santa Bárbara d'Oeste (SP),2006,75.0,76.50795316920731
3545803,Santa Bárbara d'Oeste (SP),2007,75.0,75.94574228433308
3545803,Santa Bárbara d'Oeste (SP),2008,73.891,75.4057236274877
3545803,Santa Bárbara d'Oeste (SP),2009,73.891,76.80672868046379
3545803,Santa Bárbara d'Oeste (SP),2010,75.0,74.61227787850959
3545803,Santa Bárbara d'Oeste (SP),2011,88.235,78.25696894134452
3545803,Santa Bárbara d'Oeste (SP),2012,80.0,81.33680274304128
3545803,Santa Bárbara d'Oeste (SP),2013,79.523,80.10515276634986
3545803,Santa Bárbara d'Oeste (SP),2014,60.0,66.10222369995974
3545803,Santa Bárbara d'Oeste (SP),2015,63.0,71.60734811420659
3545803,Santa Bárbara d'Oeste (SP),2016,64.0,65.7018492408624
3545803,Santa Bárbara d'Oeste (SP),2017,64.0,66.62269349766407
3545803,Santa Bárbara d'Oeste (SP),2018,65.0,67.14299775931615
3545803,Santa Bárbara d'Oeste (SP),2019,80.0,73.66843716916723
3545803,Santa Bárbara d'Oeste (SP),2020,80.0,79.73310285983135
3545803,Santa Bárbara d'Oeste (SP),2021,80.0,78.8992474152771
3545803,Santa Bárbara d'Oeste (SP),2022,80.0,80.56746544308321
3545803,Santa Bárbara d'Oeste (SP),2023,80.0,79.848374775613
3545803,Santa Bárbara d'Oeste (SP),2024,80.0,80.0877760214081
3546009,Santa Branca (SP),2010,60.0,67.66182812923196
3546009,Santa Branca (SP),2011,60.0,67.23859276376405
3546009,Santa Branca (SP),2017,50.0,59.83473357895781
3546009,Santa Branca (SP),2018,50.0,48.15435096080142
3546009,Santa Branca (SP),2019,50.0,49.574849267109514
3546009,Santa Branca (SP),2020,50.0,50.403632327132826
3546009,Santa Branca (SP),2021,50.0,51.31824536667662
3546009,Santa Branca (SP),2022,50.0,51.00341743101506
3546009,Santa Branca (SP),2023,50.0,49.135381248849995
3546108,Santa Clara d'Oeste (SP),2014,70.0,80.83047010032719
3546108,Santa Clara d'Oeste (SP),2015,80.0,72.81790050240457
3546108,Santa Clara d'Oeste (SP),2016,80.0,79.13493475348093
3546108,Santa Clara d'Oeste (SP),2017,70.0,73.28847090887103
3546108,Santa Clara d'Oeste (SP),2018,70.0,70.22349248487777
3546207,Santa Cruz da Conceição (SP),2001,80.0,75.7584401071099
3546207,Santa Cruz da Conceição (SP),2002,89.2,81.76933252814561
3546207,Santa Cruz da Conceição (SP),2003,80.0,87.40878028006391
3546207,Santa Cruz da Conceição (SP),2004,80.0,80.30798163395751
3546207,Santa Cruz da Conceição (SP),2005,79.483,85.62874376625237
3546207,Santa Cruz da Conceição (SP),2006,90.0,85.97849676160314
3546207,Santa Cruz da Conceição (SP),2007,72.58,81.96338124767884
3546207,Santa Cruz da Conceição (SP),2008,55.434,70.41846472566608
3546207,Santa Cruz da Conceição (SP),2009,80.0,71.55367409818975
3546207,Santa Cruz da Conceição (SP),2010,80.0,82.7777812299174
3546207,Santa Cruz da Conceição (SP),2011,80.0,79.92094870168353
3546207,Santa Cruz da Conceição (SP),2012,70.0,74.71390030649717
3546207,Santa Cruz da Conceição (SP),2013,72.0,73.7894407263117
3546207,Santa Cruz da Conceição (SP),2014,66.0,67.98839354554218
3546207,Santa Cruz da Conceição (SP),2015,70.0,72.13965565824813
3546207,Santa Cruz da Conceição (SP),2016,80.0,71.0267435408254
3546207,Santa Cruz da Conceição (SP),2017,80.0,79.70953373235442
3546207,Santa Cruz da Conceição (SP),2018,80.0,80.1092432619893
3546207,Santa Cruz da Conceição (SP),2019,75.0,80.73986496060816
3546207,Santa Cruz da Conceição (SP),2020,75.0,76.70079000309421
3546207,Santa Cruz da Conceição (SP),2021,75.0,75.58570804053585
3546207,Santa Cruz da Conceição (SP),2022,70.0,74.10818874330124
3546207,Santa Cruz da Conceição (SP),2023,75.0,73.49308689702652
3546207,Santa Cruz da Conceição (SP),2024,75.0,73.87258497607695
3546256,Santa Cruz da Esperança (SP),2001,70.0,72.18395215282062
3546256,Santa Cruz da Esperança (SP),2002,70.0,69.60396398799249
3546256,Santa Cruz da Esperança (SP),2003,70.0,71.37771524639933
3546256,Santa Cruz da Esperança (SP),2004,70.0,70.65888242816544
3546256,Santa Cruz da Esperança (SP),2005,69.53,71.01320314047743
3546256,Santa Cruz da Esperança (SP),2006,75.0,71.61855311688352
3546256,Santa Cruz da Esperança (SP),2007,74.88,77.64363878439676
3546256,Santa Cruz da Esperança (SP),2008,75.0,75.26332764588891
3546256,Santa Cruz da Esperança (SP),2009,80.0,77.72331596335344
3546256,Santa Cruz da Esperança (SP),2010,80.0,80.54943960873928
3546256,Santa Cruz da Esperança (SP),2011,56.0,75.10851774744397
3546256,Santa Cruz da Esperança (SP),2012,56.0,59.01964682839259
3546256,Santa Cruz da Esperança (SP),2013,56.0,64.83940449560014
3546256,Santa Cruz da Esperança (SP),2014,62.761,64.88115881400545
3546256,Santa Cruz da Esperança (SP),2015,75.0,75.7738829877083
3546256,Santa Cruz da Esperança (SP),2016,78.0,76.63352262569256
3546256,Santa Cruz da Esperança (SP),2017,80.0,78.18306787483813
3546256,Santa Cruz da Esperança (SP),2018,80.0,81.90695135112094
3546256,Santa Cruz da Esperança (SP),2019,80.0,78.67976597685966
3546256,Santa Cruz da Esperança (SP),2020,80.0,80.17155215259231
3546256,Santa Cruz da Esperança (SP),2021,80.0,77.80302292897382
3546256,Santa Cruz da Esperança (SP),2022,80.0,82.39518632253021
3546256,Santa Cruz da Esperança (SP),2023,80.0,81.08748318425754
3546256,Santa Cruz da Esperança (SP),2024,80.0,80.10034280326983
3546306,Santa Cruz das Palmeiras (SP),2001,85.0,82.89049907204858
3546306,Santa Cruz das Palmeiras (SP),2002,81.818,84.9454469862144
3546306,Santa Cruz das Palmeiras (SP),2003,85.0,81.86483433046921
3546306,Santa Cruz das Palmeiras (SP),2004,85.0,85.24808276724852
3546306,Santa Cruz das Palmeiras (SP),2005,84.214,85.5092602400265
3546306,Santa Cruz das Palmeiras (SP),2006,82.0,82.52646202256267
3546306,Santa Cruz das Palmeiras (SP),2007,82.0,81.52268530575398
3546306,Santa Cruz das Palmeiras (SP),2008,85.0,82.28207161500754
3546306,Santa Cruz das Palmeiras (SP),2009,85.0,84.29396223864042
3546306,Santa Cruz das Palmeiras (SP),2010,85.0,84.85663420791069
3546306,Santa Cruz das Palmeiras (SP),2011,90.0,87.35935173568514
3546306,Santa Cruz das Palmeiras (SP),2012,86.3,81.211652707065
3546306,Santa Cruz das Palmeiras (SP),2013,84.1,84.44716118451825
3546306,Santa Cruz das Palmeiras (SP),2014,75.0,71.77943388842407
3546306,Santa Cruz das Palmeiras (SP),2015,78.0,76.22298171411144
3546306,Santa Cruz das Palmeiras (SP),2016,85.0,80.61584348209259
3546306,Santa Cruz das Palmeiras (SP),2017,80.0,82.25137247582808
3546306,Santa Cruz das Palmeiras (SP),2018,80.0,80.02262361984184
3546306,Santa Cruz das Palmeiras (SP),2019,82.0,80.25510792416817
3546306,Santa Cruz das Palmeiras (SP),2020,82.0,81.10628732842245
3546306,Santa Cruz das Palmeiras (SP),2021,72.0,76.02644955240595
3546306,Santa Cruz das Palmeiras (SP),2022,81.111,76.48748663410773
3546306,Santa Cruz das Palmeiras (SP),2023,82.0,81.47704365645187
3546306,Santa Cruz das Palmeiras (SP),2024,82.0,80.31256607163036
3546405,Santa Cruz do Rio Pardo (SP),2001,90.0,87.47203435962321
3546405,Santa Cruz do Rio Pardo (SP),2002,90.0,84.62357072431665
3546405,Santa Cruz do Rio Pardo (SP),2003,90.0,88.00041727423799
3546405,Santa Cruz do Rio Pardo (SP),2004,90.0,88.36589912024057
3546405,Santa Cruz do Rio Pardo (SP),2005,89.403,89.03118156914032
3546405,Santa Cruz do Rio Pardo (SP),2006,80.0,85.62204915745316
3546405,Santa Cruz do Rio Pardo (SP),2007,90.0,82.56906595214642
3546405,Santa Cruz do Rio Pardo (SP),2008,80.0,87.14039901699161
3546405,Santa Cruz do Rio Pardo (SP),2009,80.0,78.1060131240782
3546405,Santa Cruz do Rio Pardo (SP),2010,80.0,80.20318577777178
3546405,Santa Cruz do Rio Pardo (SP),2011,80.0,80.11774950326132
3546405,Santa Cruz do Rio Pardo (SP),2012,80.0,83.26623818814977
3546405,Santa Cruz do Rio Pardo (SP),2013,83.333,82.44210814204827
3546405,Santa Cruz do Rio Pardo (SP),2014,80.0,80.44707277213055
3546405,Santa Cruz do Rio Pardo (SP),2015,65.0,75.87699090865023
3546405,Santa Cruz do Rio Pardo (SP),2016,65.0,70.09363813247353
3546405,Santa Cruz do Rio Pardo (SP),2017,68.0,76.04549946970796
3546405,Santa Cruz do Rio Pardo (SP),2018,70.0,72.47335227513915
3546405,Santa Cruz do Rio Pardo (SP),2019,70.0,71.1615524413432
3546405,Santa Cruz do Rio Pardo (SP),2020,67.667,67.74658297687628
3546405,Santa Cruz do Rio Pardo (SP),2021,68.556,67.52956039581038
3546405,Santa Cruz do Rio Pardo (SP),2022,68.852,72.88298888076878
3546405,Santa Cruz do Rio Pardo (SP),2023,90.0,76.56292943958874
3546405,Santa Cruz do Rio Pardo (SP),2024,80.0,80.68195546703639
3546504,Santa Ernestina (SP),2001,90.0,82.92713145541937
3546504,Santa Ernestina (SP),2002,90.0,91.41799774485713
3546504,Santa Ernestina (SP),2003,90.0,89.69628741740999
3546504,Santa Ernestina (SP),2004,90.0,89.38926058062539
3546504,Santa Ernestina (SP),2005,89.409,90.41939549658953
3546504,Santa Ernestina (SP),2006,95.0,90.22240925804341
3546504,Santa Ernestina (SP),2007,95.0,94.31390952616485
3546504,Santa Ernestina (SP),2008,95.0,93.68486065316472
3546504,Santa Ernestina (SP),2009,90.0,90.16351974246146
3546504,Santa Ernestina (SP),2010,90.0,92.8383699096793
3546504,Santa Ernestina (SP),2011,90.0,87.21779700519126
3546504,Santa Ernestina (SP),2012,87.143,83.74670929979096
3546504,Santa Ernestina (SP),2013,85.915,85.40117461048666
3546504,Santa Ernestina (SP),2014,60.2,72.68818556206294
3546504,Santa Ernestina (SP),2015,90.0,81.49762617043167
3546504,Santa Ernestina (SP),2016,90.0,90.52072149917156
3546504,Santa Ernestina (SP),2017,90.0,89.26897850491916
3546504,Santa Ernestina (SP),2018,89.0,89.06530184849764
3546504,Santa Ernestina (SP),2019,90.0,89.17332842970991
3546504,Santa Ernestina (SP),2020,87.0,88.62326364030339
3546504,Santa Ernestina (SP),2021,80.0,79.47815101044783
3546504,Santa Ernestina (SP),2022,80.0,80.18111498990649
3546504,Santa Ernestina (SP),2023,90.0,86.18165817536108
3546504,Santa Ernestina (SP),2024,82.0,81.67183198192775
3546603,Santa Fé do Sul (SP),2010,120.0,119.08820886507772
3546603,Santa Fé do Sul (SP),2011,100.0,105.64349234050674
3546603,Santa Fé do Sul (SP),2012,80.0,84.8513318389527
3546603,Santa Fé do Sul (SP),2013,80.0,78.42249397537493
3546603,Santa Fé do Sul (SP),2014,75.0,77.26578274861598
3546603,Santa Fé do Sul (SP),2015,80.0,75.56478385566211
3546603,Santa Fé do Sul (SP),2016,90.0,79.84664141987932
3546603,Santa Fé do Sul (SP),2017,90.0,89.76834057750955
3546603,Santa Fé do Sul (SP),2018,90.0,87.19139365935447
3546603,Santa Fé do Sul (SP),2019,85.543,86.80426860323874
3546603,Santa Fé do Sul (SP),2020,90.0,88.19366580477043
3546603,Santa Fé do Sul (SP),2021,90.0,80.0124767328366
3546603,Santa Fé do Sul (SP),2022,90.0,88.87495331897233
3546603,Santa Fé do Sul (SP),2023,90.0,89.3272543304862
3546603,Santa Fé do Sul (SP),2024,80.0,81.58375324547677
3546702,Santa Gertrudes (SP),2001,72.0,73.91068437272337
3546702,Santa Gertrudes (SP),2002,87.867,78.059263211469
3546702,Santa Gertrudes (SP),2003,91.511,91.02867740721707
3546702,Santa Gertrudes (SP),2004,80.384,82.91315068202377
3546702,Santa Gertrudes (SP),2005,81.179,82.36784724290067
3546702,Santa Gertrudes (SP),2006,87.79,85.67053622071477
3546702,Santa Gertrudes (SP),2007,81.687,82.85685652063384
3546702,Santa Gertrudes (SP),2008,80.0,82.12685555972034
3546702,Santa Gertrudes (SP),2009,79.0,79.93719815896503
3546702,Santa Gertrudes (SP),2010,79.0,78.2295708472322
3546702,Santa Gertrudes (SP),2011,79.0,79.05780485838592
3546702,Santa Gertrudes (SP),2012,85.0,80.34767511222879
3546702,Santa Gertrudes (SP),2013,81.0,85.2692246756037
3546702,Santa Gertrudes (SP),2014,52.36,66.72418972087631
3546702,Santa Gertrudes (SP),2015,52.36,59.44955552461705
3546702,Santa Gertrudes (SP),2016,65.0,65.76864623404956
3546702,Santa Gertrudes (SP),2017,65.0,66.06448245455807
3546702,Santa Gertrudes (SP),2018,70.0,69.64080000409534
3546702,Santa Gertrudes (SP),2019,73.0,72.06622199617509
3546702,Santa Gertrudes (SP),2020,73.0,75.5333710857626
3546702,Santa Gertrudes (SP),2021,73.0,73.75291076316412
3546702,Santa Gertrudes (SP),2022,75.585,75.25839441549542
3546702,Santa Gertrudes (SP),2023,75.5,77.90173646907317
3546702,Santa Gertrudes (SP),2024,73.0,72.7372331295585
3546900,Santa Lúcia (SP),2001,70.0,71.61845710486992
3546900,Santa Lúcia (SP),2002,71.6,72.86564514972933
3546900,Santa Lúcia (SP),2003,66.5,69.69399485814331
3546900,Santa Lúcia (SP),2004,76.15,75.67373614640071
3546900,Santa Lúcia (SP),2005,75.644,78.68601153304098
3546900,Santa Lúcia (SP),2006,84.781,77.59140815672447
3546900,Santa Lúcia (SP),2007,80.0,85.18606448765608
3546900,Santa Lúcia (SP),2008,85.0,84.94914990646832
3546900,Santa Lúcia (SP),2009,85.0,84.7645333772704
3546900,Santa Lúcia (SP),2010,86.888,86.61709250027654
3546900,Santa Lúcia (SP),2011,86.889,84.03083500699462
3546900,Santa Lúcia (SP),2012,75.0,79.11751244225316
3546900,Santa Lúcia (SP),2013,75.0,76.13630255947382
3546900,Santa Lúcia (SP),2014,72.174,73.09927409317825
3546900,Santa Lúcia (SP),2015,75.0,75.57097216290381
3546900,Santa Lúcia (SP),2016,75.0,78.06494617889412
3546900,Santa Lúcia (SP),2017,75.0,75.28917235230675
3546900,Santa Lúcia (SP),2018,75.0,74.72488297195538
3546900,Santa Lúcia (SP),2019,75.0,75.11750540030398
3546900,Santa Lúcia (SP),2020,75.0,75.45153653200674
3546900,Santa Lúcia (SP),2021,75.0,73.10894946618278
3546900,Santa Lúcia (SP),2022,75.0,74.5694367916114
3546900,Santa Lúcia (SP),2023,75.0,76.35979586702891
3546900,Santa Lúcia (SP),2024,73.0,72.80249874473832
3547007,Santa Maria da Serra (SP),2001,60.0,74.58075081612047
3547007,Santa Maria da Serra (SP),2002,60.0,61.62335415208225
3547007,Santa Maria da Serra (SP),2003,80.0,74.94161787447965
3547007,Santa Maria da Serra (SP),2004,80.0,80.61369920883999
3547007,Santa Maria da Serra (SP),2005,79.463,78.00205539604595
3547007,Santa Maria da Serra (SP),2006,60.0,80.74953140785387
3547007,Santa Maria da Serra (SP),2007,79.464,75.87147203883616
3547007,Santa Maria da Serra (SP),2008,79.464,80.88763948326658
3547007,Santa Maria da Serra (SP),2009,79.464,80.9574460469231
3547007,Santa Maria da Serra (SP),2010,80.0,80.08452396552515
3547007,Santa Maria da Serra (SP),2011,70.0,77.4908532929003
3547007,Santa Maria da Serra (SP),2012,80.0,76.07710742095384
3547007,Santa Maria da Serra (SP),2013,92.632,84.75948167929552
3547007,Santa Maria da Serra (SP),2014,64.842,78.30607240720751
3547007,Santa Maria da Serra (SP),2015,78.863,73.57694838181881
3547007,Santa Maria da Serra (SP),2016,65.0,76.0763481069662
3547007,Santa Maria da Serra (SP),2017,65.0,65.76692278948197
3547007,Santa Maria da Serra (SP),2018,67.0,68.22120460717919
3547007,Santa Maria da Serra (SP),2019,65.0,67.42017764282217
3547007,Santa Maria da Serra (SP),2020,65.667,66.54583944486137
3547007,Santa Maria da Serra (SP),2021,60.6,63.922354311348975
3547007,Santa Maria da Serra (SP),2022,66.0,66.36152079627003
3547007,Santa Maria da Serra (SP),2023,65.63,69.80089121121327
3547007,Santa Maria da Serra (SP),2024,65.791,65.71065688018534
3547106,Santa Mercedes (SP),2008,100.0,88.85338849223585
3547106,Santa Mercedes (SP),2009,87.719,97.57839292483327
3547106,Santa Mercedes (SP),2010,100.0,94.4163948244363
3547106,Santa Mercedes (SP),2011,94.304,94.1098233707773
3547106,Santa Mercedes (SP),2012,82.0,75.72729780851012
3547106,Santa Mercedes (SP),2013,80.188,81.0173929814363
3547106,Santa Mercedes (SP),2014,56.672,65.2574794377636
3547106,Santa Mercedes (SP),2015,61.36,67.64517469680209
3547106,Santa Mercedes (SP),2016,75.0,72.85160400675099
3547106,Santa Mercedes (SP),2017,70.0,72.48293258779262
3547106,Santa Mercedes (SP),2018,70.0,68.64523114071453
3547106,Santa Mercedes (SP),2019,70.0,69.95864160015033
3547106,Santa Mercedes (SP),2020,68.0,70.17356995244273
3547106,Santa Mercedes (SP),2021,64.0,64.64626853560982
3547106,Santa Mercedes (SP),2022,68.0,68.26126697576152
3547106,Santa Mercedes (SP),2023,80.0,79.1837028806768
3547106,Santa Mercedes (SP),2024,60.0,64.56135152263013
3547205,Santana da Ponte Pensa (SP),2009,120.0,108.7465560486923
3547205,Santana da Ponte Pensa (SP),2010,120.0,112.64442562805007
3547205,Santana da Ponte Pensa (SP),2011,120.0,110.10398875088802
3547205,Santana da Ponte Pensa (SP),2012,80.0,81.97362289786521
3547205,Santana da Ponte Pensa (SP),2013,80.0,81.23028321099574
3547205,Santana da Ponte Pensa (SP),2014,70.0,75.31169314764384
3547205,Santana da Ponte Pensa (SP),2015,80.0,73.07807422009994
3547205,Santana da Ponte Pensa (SP),2016,90.0,80.6013239786133
3547205,Santana da Ponte Pensa (SP),2017,90.0,89.66885852978477
3547205,Santana da Ponte Pensa (SP),2018,70.0,81.29030154226793
3547205,Santana da Ponte Pensa (SP),2019,80.0,76.60948935342881
3547205,Santana da Ponte Pensa (SP),2020,80.0,79.7302031101815
3547205,Santana da Ponte Pensa (SP),2021,80.0,73.5919254324287
3547205,Santana da Ponte Pensa (SP),2022,80.0,79.9493556859684
3547205,Santana da Ponte Pensa (SP),2023,80.0,81.02084303663
3547205,Santana da Ponte Pensa (SP),2024,80.0,77.60229683757278
3547403,Santa Rita d'Oeste (SP),2010,120.0,119.99415194097408
3547403,Santa Rita d'Oeste (SP),2011,120.0,107.87203938207625
3547403,Santa Rita d'Oeste (SP),2012,80.0,89.13017946904483
3547403,Santa Rita d'Oeste (SP),2013,74.667,79.92816173672546
3547403,Santa Rita d'Oeste (SP),2014,70.0,73.60926270301232
3547403,Santa Rita d'Oeste (SP),2015,70.0,70.74251812975979
3547403,Santa Rita d'Oeste (SP),2016,80.0,77.05445275113443
3547403,Santa Rita d'Oeste (SP),2017,80.0,79.28391138795591
3547403,Santa Rita d'Oeste (SP),2018,70.0,74.99471300426575
3547403,Santa Rita d'Oeste (SP),2019,80.0,76.91605786575974
3547403,Santa Rita d'Oeste (SP),2020,80.0,78.93500096596046
3547403,Santa Rita d'Oeste (SP),2021,80.0,75.30716785125983
3547403,Santa Rita d'Oeste (SP),2022,80.0,80.58449742492661
3547403,Santa Rita d'Oeste (SP),2023,80.0,83.20743612537349
3547403,Santa Rita d'Oeste (SP),2024,80.0,78.44674944542179
3547502,Santa Rita do Passa Quatro (SP),2001,70.133,73.81821878818582
3547502,Santa Rita do Passa Quatro (SP),2002,59.756,68.60789126288482
3547502,Santa Rita do Passa Quatro (SP),2003,90.0,79.6218247877352
3547502,Santa Rita do Passa Quatro (SP),2004,80.0,88.26246409752062
3547502,Santa Rita do Passa Quatro (SP),2005,84.438,81.99260164825249
3547502,Santa Rita do Passa Quatro (SP),2006,85.0,83.18981616159685
3547502,Santa Rita do Passa Quatro (SP),2007,85.0,85.24065655830705
3547502,Santa Rita do Passa Quatro (SP),2008,80.028,83.82281893626455
3547502,Santa Rita do Passa Quatro (SP),2009,80.0,81.41928582282452
3547502,Santa Rita do Passa Quatro (SP),2010,80.0,80.21537094366977
3547502,Santa Rita do Passa Quatro (SP),2011,85.0,79.2418179235906
3547502,Santa Rita do Passa Quatro (SP),2012,60.0,79.44950300116751
3547502,Santa Rita do Passa Quatro (SP),2013,80.0,71.30337544050396
3547502,Santa Rita do Passa Quatro (SP),2014,80.0,75.0115117656649
3547502,Santa Rita do Passa Quatro (SP),2015,80.0,80.76151253944522
3547502,Santa Rita do Passa Quatro (SP),2016,80.0,80.66876692766228
3547502,Santa Rita do Passa Quatro (SP),2017,80.0,78.13882215276122
3547502,Santa Rita do Passa Quatro (SP),2018,80.0,82.38707086245314
3547502,Santa Rita do Passa Quatro (SP),2019,70.0,77.91314655107013
3547502,Santa Rita do Passa Quatro (SP),2020,70.0,71.91970655734957
3547502,Santa Rita do Passa Quatro (SP),2021,70.0,69.72851183813209
3547502,Santa Rita do Passa Quatro (SP),2022,75.556,73.80832112441092
3547502,Santa Rita do Passa Quatro (SP),2023,70.0,74.62375070244896
3547502,Santa Rita do Passa Quatro (SP),2024,70.0,71.24976875660298
