NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,V_numerico,variavel_padronizada
6,Município,1006,Hectares,6376,3500204,Adolfo (SP),216,Área colhida,2024,2024,40106,Cana-de-açúcar,6376,area_colhida_ha
6,Município,1017,Toneladas,-,3500204,Adolfo (SP),214,Quantidade produzida,2000,2000,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,640000,3500204,Adolfo (SP),214,Quantidade produzida,2001,2001,40106,Cana-de-açúcar,640000,producao_ton
6,Município,1017,Toneladas,-,3500204,Adolfo (SP),214,Quantidade produzida,2002,2002,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,-,3500204,Adolfo (SP),214,Quantidade produzida,2003,2003,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,116160,3500204,Adolfo (SP),214,Quantidade produzida,2004,2004,40106,Cana-de-açúcar,116160,producao_ton
6,Município,1017,Toneladas,98267,3500204,Adolfo (SP),214,Quantidade produzida,2005,2005,40106,Cana-de-açúcar,98267,producao_ton
6,Município,1017,Toneladas,111400,3500204,Adolfo (SP),214,Quantidade produzida,2006,2006,40106,Cana-de-açúcar,111400,producao_ton
6,Município,1017,Toneladas,341800,3500204,Adolfo (SP),214,Quantidade produzida,2007,2007,40106,Cana-de-açúcar,341800,producao_ton
6,Município,1017,Toneladas,396320,3500204,Adolfo (SP),214,Quantidade produzida,2008,2008,40106,Cana-de-açúcar,396320,producao_ton
6,Município,1017,Toneladas,394560,3500204,Adolfo (SP),214,Quantidade produzida,2009,2009,40106,Cana-de-açúcar,394560,producao_ton
6,Município,1017,Toneladas,401490,3500204,Adolfo (SP),214,Quantidade produzida,2010,2010,40106,Cana-de-açúcar,401490,producao_ton
6,Município,1017,Toneladas,401490,3500204,Adolfo (SP),214,Quantidade produzida,2011,2011,40106,Cana-de-açúcar,401490,producao_ton
6,Município,1017,Toneladas,401490,3500204,Adolfo (SP),214,Quantidade produzida,2012,2012,40106,Cana-de-açúcar,401490,producao_ton
6,Município,1017,Toneladas,401490,3500204,Adolfo (SP),214,Quantidade produzida,2013,2013,40106,Cana-de-açúcar,401490,producao_ton
6,Município,1017,Toneladas,434630,3500204,Adolfo (SP),214,Quantidade produzida,2014,2014,40106,Cana-de-açúcar,434630,producao_ton
6,Município,1017,Toneladas,441630,3500204,Adolfo (SP),214,Quantidade produzida,2015,2015,40106,Cana-de-açúcar,441630,producao_ton
6,Município,1017,Toneladas,464720,3500204,Adolfo (SP),214,Quantidade produzida,2016,2016,40106,Cana-de-açúcar,464720,producao_ton
6,Município,1017,Toneladas,658800,3500204,Adolfo (SP),214,Quantidade produzida,2017,2017,40106,Cana-de-açúcar,658800,producao_ton
6,Município,1017,Toneladas,653940,3500204,Adolfo (SP),214,Quantidade produzida,2018,2018,40106,Cana-de-açúcar,653940,producao_ton
6,Município,1017,Toneladas,631440,3500204,Adolfo (SP),214,Quantidade produzida,2019,2019,40106,Cana-de-açúcar,631440,producao_ton
6,Município,1017,Toneladas,451350,3500204,Adolfo (SP),214,Quantidade produzida,2020,2020,40106,Cana-de-açúcar,451350,producao_ton
6,Município,1017,Toneladas,451350,3500204,Adolfo (SP),214,Quantidade produzida,2021,2021,40106,Cana-de-açúcar,451350,producao_ton
6,Município,1017,Toneladas,573840,3500204,Adolfo (SP),214,Quantidade produzida,2022,2022,40106,Cana-de-açúcar,573840,producao_ton
6,Município,1017,Toneladas,573840,3500204,Adolfo (SP),214,Quantidade produzida,2023,2023,40106,Cana-de-açúcar,573840,producao_ton
6,Município,1017,Toneladas,573840,3500204,Adolfo (SP),214,Quantidade produzida,2024,2024,40106,Cana-de-açúcar,573840,producao_ton
6,Município,33,Quilogramas por Hectare,-,3500204,Adolfo (SP),112,Rendimento médio da produção,2000,2000,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3500204,Adolfo (SP),112,Rendimento médio da produção,2001,2001,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,-,3500204,Adolfo (SP),112,Rendimento médio da produção,2002,2002,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,-,3500204,Adolfo (SP),112,Rendimento médio da produção,2003,2003,40106,Cana-de-açúcar,,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,120000,3500204,Adolfo (SP),112,Rendimento médio da produção,2004,2004,40106,Cana-de-açúcar,120000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,89009,3500204,Adolfo (SP),112,Rendimento médio da produção,2005,2005,40106,Cana-de-açúcar,89009,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3500204,Adolfo (SP),112,Rendimento médio da produção,2006,2006,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,100000,3500204,Adolfo (SP),112,Rendimento médio da produção,2007,2007,40106,Cana-de-açúcar,100000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3500204,Adolfo (SP),112,Rendimento médio da produção,2008,2008,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2009,2009,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2010,2010,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2011,2011,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2012,2012,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2013,2013,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3500204,Adolfo (SP),112,Rendimento médio da produção,2014,2014,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3500204,Adolfo (SP),112,Rendimento médio da produção,2015,2015,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3500204,Adolfo (SP),112,Rendimento médio da produção,2016,2016,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2017,2017,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2018,2018,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2019,2019,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2020,2020,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2021,2021,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2022,2022,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2023,2023,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,90000,3500204,Adolfo (SP),112,Rendimento médio da produção,2024,2024,40106,Cana-de-açúcar,90000,rendimento_kg_ha
6,Município,40,Mil Reais,-,3500204,Adolfo (SP),215,Valor da produção,2000,2000,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,15194,3500204,Adolfo (SP),215,Valor da produção,2001,2001,40106,Cana-de-açúcar,15194,valor_producao_mil_reais
6,Município,40,Mil Reais,-,3500204,Adolfo (SP),215,Valor da produção,2002,2002,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,-,3500204,Adolfo (SP),215,Valor da produção,2003,2003,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,2765,3500204,Adolfo (SP),215,Valor da produção,2004,2004,40106,Cana-de-açúcar,2765,valor_producao_mil_reais
6,Município,40,Mil Reais,3484,3500204,Adolfo (SP),215,Valor da produção,2005,2005,40106,Cana-de-açúcar,3484,valor_producao_mil_reais
6,Município,40,Mil Reais,3609,3500204,Adolfo (SP),215,Valor da produção,2006,2006,40106,Cana-de-açúcar,3609,valor_producao_mil_reais
6,Município,40,Mil Reais,10596,3500204,Adolfo (SP),215,Valor da produção,2007,2007,40106,Cana-de-açúcar,10596,valor_producao_mil_reais
6,Município,40,Mil Reais,11890,3500204,Adolfo (SP),215,Valor da produção,2008,2008,40106,Cana-de-açúcar,11890,valor_producao_mil_reais
6,Município,40,Mil Reais,13810,3500204,Adolfo (SP),215,Valor da produção,2009,2009,40106,Cana-de-açúcar,13810,valor_producao_mil_reais
6,Município,40,Mil Reais,14052,3500204,Adolfo (SP),215,Valor da produção,2010,2010,40106,Cana-de-açúcar,14052,valor_producao_mil_reais
6,Município,40,Mil Reais,21680,3500204,Adolfo (SP),215,Valor da produção,2011,2011,40106,Cana-de-açúcar,21680,valor_producao_mil_reais
6,Município,40,Mil Reais,22098,3500204,Adolfo (SP),215,Valor da produção,2012,2012,40106,Cana-de-açúcar,22098,valor_producao_mil_reais
6,Município,40,Mil Reais,22138,3500204,Adolfo (SP),215,Valor da produção,2013,2013,40106,Cana-de-açúcar,22138,valor_producao_mil_reais
6,Município,40,Mil Reais,21975,3500204,Adolfo (SP),215,Valor da produção,2014,2014,40106,Cana-de-açúcar,21975,valor_producao_mil_reais
6,Município,40,Mil Reais,23680,3500204,Adolfo (SP),215,Valor da produção,2015,2015,40106,Cana-de-açúcar,23680,valor_producao_mil_reais
6,Município,40,Mil Reais,31633,3500204,Adolfo (SP),215,Valor da produção,2016,2016,40106,Cana-de-açúcar,31633,valor_producao_mil_reais
6,Município,40,Mil Reais,45872,3500204,Adolfo (SP),215,Valor da produção,2017,2017,40106,Cana-de-açúcar,45872,valor_producao_mil_reais
6,Município,40,Mil Reais,43082,3500204,Adolfo (SP),215,Valor da produção,2018,2018,40106,Cana-de-açúcar,43082,valor_producao_mil_reais
6,Município,40,Mil Reais,44700,3500204,Adolfo (SP),215,Valor da produção,2019,2019,40106,Cana-de-açúcar,44700,valor_producao_mil_reais
6,Município,40,Mil Reais,32497,3500204,Adolfo (SP),215,Valor da produção,2020,2020,40106,Cana-de-açúcar,32497,valor_producao_mil_reais
6,Município,40,Mil Reais,44413,3500204,Adolfo (SP),215,Valor da produção,2021,2021,40106,Cana-de-açúcar,44413,valor_producao_mil_reais
6,Município,40,Mil Reais,77606,3500204,Adolfo (SP),215,Valor da produção,2022,2022,40106,Cana-de-açúcar,77606,valor_producao_mil_reais
6,Município,40,Mil Reais,74926,3500204,Adolfo (SP),215,Valor da produção,2023,2023,40106,Cana-de-açúcar,74926,valor_producao_mil_reais
6,Município,40,Mil Reais,91241,3500204,Adolfo (SP),215,Valor da produção,2024,2024,40106,Cana-de-açúcar,91241,valor_producao_mil_reais
6,Município,1006,Hectares,5250,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2000,2000,40106,Cana-de-açúcar,5250,area_plantada_ha
6,Município,1006,Hectares,-,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2001,2001,40106,Cana-de-açúcar,,area_plantada_ha
6,Município,1006,Hectares,4200,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2002,2002,40106,Cana-de-açúcar,4200,area_plantada_ha
6,Município,1006,Hectares,7180,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2003,2003,40106,Cana-de-açúcar,7180,area_plantada_ha
6,Município,1006,Hectares,7850,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2004,2004,40106,Cana-de-açúcar,7850,area_plantada_ha
6,Município,1006,Hectares,7664,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2005,2005,40106,Cana-de-açúcar,7664,area_plantada_ha
6,Município,1006,Hectares,10200,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2006,2006,40106,Cana-de-açúcar,10200,area_plantada_ha
6,Município,1006,Hectares,8000,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2007,2007,40106,Cana-de-açúcar,8000,area_plantada_ha
6,Município,1006,Hectares,10962,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2008,2008,40106,Cana-de-açúcar,10962,area_plantada_ha
6,Município,1006,Hectares,15000,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2009,2009,40106,Cana-de-açúcar,15000,area_plantada_ha
6,Município,1006,Hectares,12000,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2010,2010,40106,Cana-de-açúcar,12000,area_plantada_ha
6,Município,1006,Hectares,12000,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2011,2011,40106,Cana-de-açúcar,12000,area_plantada_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2012,2012,40106,Cana-de-açúcar,12500,area_plantada_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2013,2013,40106,Cana-de-açúcar,12500,area_plantada_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2014,2014,40106,Cana-de-açúcar,12500,area_plantada_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2015,2015,40106,Cana-de-açúcar,12500,area_plantada_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2016,2016,40106,Cana-de-açúcar,12500,area_plantada_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2017,2017,40106,Cana-de-açúcar,12500,area_plantada_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2018,2018,40106,Cana-de-açúcar,11500,area_plantada_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2019,2019,40106,Cana-de-açúcar,11500,area_plantada_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2020,2020,40106,Cana-de-açúcar,11500,area_plantada_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2021,2021,40106,Cana-de-açúcar,11500,area_plantada_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2022,2022,40106,Cana-de-açúcar,11500,area_plantada_ha
6,Município,1006,Hectares,11000,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2023,2023,40106,Cana-de-açúcar,11000,area_plantada_ha
6,Município,1006,Hectares,10500,3500303,Aguaí (SP),8331,Área plantada ou destinada à colheita,2024,2024,40106,Cana-de-açúcar,10500,area_plantada_ha
6,Município,1006,Hectares,5250,3500303,Aguaí (SP),216,Área colhida,2000,2000,40106,Cana-de-açúcar,5250,area_colhida_ha
6,Município,1006,Hectares,-,3500303,Aguaí (SP),216,Área colhida,2001,2001,40106,Cana-de-açúcar,,area_colhida_ha
6,Município,1006,Hectares,4200,3500303,Aguaí (SP),216,Área colhida,2002,2002,40106,Cana-de-açúcar,4200,area_colhida_ha
6,Município,1006,Hectares,7180,3500303,Aguaí (SP),216,Área colhida,2003,2003,40106,Cana-de-açúcar,7180,area_colhida_ha
6,Município,1006,Hectares,7850,3500303,Aguaí (SP),216,Área colhida,2004,2004,40106,Cana-de-açúcar,7850,area_colhida_ha
6,Município,1006,Hectares,7664,3500303,Aguaí (SP),216,Área colhida,2005,2005,40106,Cana-de-açúcar,7664,area_colhida_ha
6,Município,1006,Hectares,10200,3500303,Aguaí (SP),216,Área colhida,2006,2006,40106,Cana-de-açúcar,10200,area_colhida_ha
6,Município,1006,Hectares,8000,3500303,Aguaí (SP),216,Área colhida,2007,2007,40106,Cana-de-açúcar,8000,area_colhida_ha
6,Município,1006,Hectares,10962,3500303,Aguaí (SP),216,Área colhida,2008,2008,40106,Cana-de-açúcar,10962,area_colhida_ha
6,Município,1006,Hectares,11000,3500303,Aguaí (SP),216,Área colhida,2009,2009,40106,Cana-de-açúcar,11000,area_colhida_ha
6,Município,1006,Hectares,12000,3500303,Aguaí (SP),216,Área colhida,2010,2010,40106,Cana-de-açúcar,12000,area_colhida_ha
6,Município,1006,Hectares,12000,3500303,Aguaí (SP),216,Área colhida,2011,2011,40106,Cana-de-açúcar,12000,area_colhida_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),216,Área colhida,2012,2012,40106,Cana-de-açúcar,12500,area_colhida_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),216,Área colhida,2013,2013,40106,Cana-de-açúcar,12500,area_colhida_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),216,Área colhida,2014,2014,40106,Cana-de-açúcar,12500,area_colhida_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),216,Área colhida,2015,2015,40106,Cana-de-açúcar,12500,area_colhida_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),216,Área colhida,2016,2016,40106,Cana-de-açúcar,12500,area_colhida_ha
6,Município,1006,Hectares,12500,3500303,Aguaí (SP),216,Área colhida,2017,2017,40106,Cana-de-açúcar,12500,area_colhida_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),216,Área colhida,2018,2018,40106,Cana-de-açúcar,11500,area_colhida_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),216,Área colhida,2019,2019,40106,Cana-de-açúcar,11500,area_colhida_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),216,Área colhida,2020,2020,40106,Cana-de-açúcar,11500,area_colhida_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),216,Área colhida,2021,2021,40106,Cana-de-açúcar,11500,area_colhida_ha
6,Município,1006,Hectares,11500,3500303,Aguaí (SP),216,Área colhida,2022,2022,40106,Cana-de-açúcar,11500,area_colhida_ha
6,Município,1006,Hectares,11000,3500303,Aguaí (SP),216,Área colhida,2023,2023,40106,Cana-de-açúcar,11000,area_colhida_ha
6,Município,1006,Hectares,10500,3500303,Aguaí (SP),216,Área colhida,2024,2024,40106,Cana-de-açúcar,10500,area_colhida_ha
6,Município,1017,Toneladas,420000,3500303,Aguaí (SP),214,Quantidade produzida,2000,2000,40106,Cana-de-açúcar,420000,producao_ton
6,Município,1017,Toneladas,-,3500303,Aguaí (SP),214,Quantidade produzida,2001,2001,40106,Cana-de-açúcar,,producao_ton
6,Município,1017,Toneladas,365400,3500303,Aguaí (SP),214,Quantidade produzida,2002,2002,40106,Cana-de-açúcar,365400,producao_ton
6,Município,1017,Toneladas,618126,3500303,Aguaí (SP),214,Quantidade produzida,2003,2003,40106,Cana-de-açúcar,618126,producao_ton
6,Município,1017,Toneladas,675100,3500303,Aguaí (SP),214,Quantidade produzida,2004,2004,40106,Cana-de-açúcar,675100,producao_ton
6,Município,1017,Toneladas,654770,3500303,Aguaí (SP),214,Quantidade produzida,2005,2005,40106,Cana-de-açúcar,654770,producao_ton
6,Município,1017,Toneladas,867000,3500303,Aguaí (SP),214,Quantidade produzida,2006,2006,40106,Cana-de-açúcar,867000,producao_ton
6,Município,1017,Toneladas,680000,3500303,Aguaí (SP),214,Quantidade produzida,2007,2007,40106,Cana-de-açúcar,680000,producao_ton
6,Município,1017,Toneladas,976500,3500303,Aguaí (SP),214,Quantidade produzida,2008,2008,40106,Cana-de-açúcar,976500,producao_ton
6,Município,1017,Toneladas,990000,3500303,Aguaí (SP),214,Quantidade produzida,2009,2009,40106,Cana-de-açúcar,990000,producao_ton
6,Município,1017,Toneladas,1140000,3500303,Aguaí (SP),214,Quantidade produzida,2010,2010,40106,Cana-de-açúcar,1140000,producao_ton
6,Município,1017,Toneladas,1080000,3500303,Aguaí (SP),214,Quantidade produzida,2011,2011,40106,Cana-de-açúcar,1080000,producao_ton
6,Município,1017,Toneladas,1125000,3500303,Aguaí (SP),214,Quantidade produzida,2012,2012,40106,Cana-de-açúcar,1125000,producao_ton
6,Município,1017,Toneladas,1250000,3500303,Aguaí (SP),214,Quantidade produzida,2013,2013,40106,Cana-de-açúcar,1250000,producao_ton
6,Município,1017,Toneladas,1250000,3500303,Aguaí (SP),214,Quantidade produzida,2014,2014,40106,Cana-de-açúcar,1250000,producao_ton
6,Município,1017,Toneladas,1000000,3500303,Aguaí (SP),214,Quantidade produzida,2015,2015,40106,Cana-de-açúcar,1000000,producao_ton
6,Município,1017,Toneladas,1125000,3500303,Aguaí (SP),214,Quantidade produzida,2016,2016,40106,Cana-de-açúcar,1125000,producao_ton
